ID_Date,StateCode,StationId,Date,PM2.5,PM10,NO2,CO,O3
TN_12_2023-12-29,TN,12,2023-12-29,3.68675451277439,4.257151451730412,2.5599296575141897,0.2379664801532995,0.9054280241157314
TN_12_2023-12-30,TN,12,2023-12-30,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-12-31,TN,12,2023-12-31,4.0707906890426635,4.532696934642239,2.5533802892751227,0.29167409367151764,0.9380522236556678
TN_12_2024-01-01,TN,12,2024-01-01,4.135583780292504,4.64688777933996,2.542389085201363,0.4498009219282161,0.9895411936137477
TN_12_2024-01-02,TN,12,2024-01-02,4.135583780292504,4.647463098178343,2.551786178627545,0.4031290483106166,0.8919980393051105
TN_12_2024-01-03,TN,12,2024-01-03,4.135583780292504,4.651672019639511,2.5556757206762075,0.40579838589828476,0.8878912573524571
TN_12_2024-01-04,TN,12,2024-01-04,4.058026299547989,4.63463189613771,2.558776498354456,0.3857098481541344,0.9001613499442714
TN_12_2024-01-05,TN,12,2024-01-05,3.8784662218993033,4.45898767581001,2.5572273113676265,0.31042155942127037,0.9477893989335261
TN_12_2024-01-06,TN,12,2024-01-06,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-07,TN,12,2024-01-07,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-08,TN,12,2024-01-08,3.3690184832979204,3.8526975393433314,2.548663615590751,0.832909122935104,0.9282193027394289
TN_12_2024-01-09,TN,12,2024-01-09,3.8969093676180977,4.311335894051113,2.5478814489493886,0.8153648132841945,0.924258901523332
TN_12_2024-01-10,TN,12,2024-01-10,3.913621726791843,4.4978076676595915,2.551786178627545,0.7975071958841881,0.9360933591703348
TN_12_2024-01-11,TN,12,2024-01-11,4.055083848268798,4.565493368835193,2.551786178627545,0.6043159668533296,0.9282193027394289
TN_12_2024-01-12,TN,12,2024-01-12,4.135583780292504,4.612939923252452,2.5756610130564646,0.20701416938432615,0.9400072584914712
TN_12_2024-01-13,TN,12,2024-01-13,4.135583780292504,4.795790545596741,2.559550192783766,0.5140205146625099,0.9321640810304452
TN_12_2024-01-14,TN,12,2024-01-14,4.135583780292504,4.855692533483597,2.551786178627545,0.15700374880966475,0.9082585601768908
TN_12_2024-01-15,TN,12,2024-01-15,4.135583780292504,4.837947186270539,2.550226115908643,0.4983818535686497,0.9321640810304452
TN_12_2024-01-16,TN,12,2024-01-16,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-17,TN,12,2024-01-17,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-18,TN,12,2024-01-18,3.4474446328274753,4.112020747235043,2.558002204858551,0.26543646350446115,0.9162907318741551
TN_12_2024-01-19,TN,12,2024-01-19,3.768845235751818,4.301358731606427,2.5603232890727545,0.44714007212248796,0.9082585601768908
TN_12_2024-01-20,TN,12,2024-01-20,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-21,TN,12,2024-01-21,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-01-22,TN,12,2024-01-22,3.6016862424115588,4.23410650459726,2.719319793360441,0.3920239892338677,0.8671004876833832
TN_12_2024-01-23,TN,12,2024-01-23,3.7464405646384678,4.3644989178056655,2.5603232890727545,0.2151113796169455,0.9122827104766162
TN_12_2024-01-24,TN,12,2024-01-24,3.7013019741124933,4.2414706271123945,2.570319527636131,0.18232155679395462,0.9282193027394289
TN_12_2024-01-25,TN,12,2024-01-25,3.9045954895993495,4.39974375547904,2.554899021608035,0.41574541751572075,0.9001613499442714
TN_12_2024-01-26,TN,12,2024-01-26,3.5403794457954922,4.163559631243574,2.546315277916644,0.33402451553751095,0.9202827531436926
TN_12_2024-01-27,TN,12,2024-01-27,3.482470101790892,4.116921116401006,2.543961412569315,0.31481073984003355,0.9001613499442714
TN_12_2024-01-28,TN,12,2024-01-28,3.657646751682838,4.1370847158982595,2.543175557911976,0.4026138247938779,0.8960880245566356
TN_12_2024-01-29,TN,12,2024-01-29,3.9649948901942516,4.515573652176335,2.546315277916644,0.18232155679395462,0.8837675401685949
TN_12_2024-01-30,TN,12,2024-01-30,3.8251570724064843,4.342895917470844,2.550226115908643,0.33647223662121295,0.8878912573524571
TN_12_2024-01-31,TN,12,2024-01-31,3.462606009790799,4.020159664032724,2.5664866367804233,0.21285749749959426,0.8878912573524571
TN_12_2024-02-01,TN,12,2024-02-01,3.48584485572244,4.107918682249219,2.5832425505088623,0.1988508587451652,0.9321640810304452
TN_12_2024-02-02,TN,12,2024-02-02,3.2304090606818736,3.9142205889716335,2.579458966729223,0.1988508587451652,0.9282193027394289
TN_12_2024-02-03,TN,12,2024-02-03,3.4339872044851463,4.0943445622221,2.5771819258971713,0.2405904649179304,0.8960880245566356
TN_12_2024-02-04,TN,12,2024-02-04,3.596490004820589,4.169452034708906,2.574899688314705,0.32971904290976284,0.9122827104766162
TN_12_2024-02-05,TN,12,2024-02-05,3.947776175133964,4.59096983658695,2.5877640352277083,0.42218694942412116,0.9001613499442714
TN_12_2024-02-06,TN,12,2024-02-06,3.940416079929364,4.4616461759020485,2.5756610130564646,0.1906203596086497,0.9082585601768908
TN_12_2024-02-07,TN,12,2024-02-07,4.099497927462895,4.6430438384161725,2.579458966729223,0.22314355131420976,0.9282193027394289
TN_12_2024-02-08,TN,12,2024-02-08,3.7421832261362473,4.562680134367139,2.5862591440482876,0.33309849638284644,0.9001613499442714
TN_12_2024-02-09,TN,12,2024-02-09,3.4682327829983137,4.4073288175361,2.5771819258971713,0.22474227267790683,0.9321640810304452
TN_12_2024-02-10,TN,12,2024-02-10,3.458207636378935,4.379899373657707,2.5733752977756086,0.2761154360803155,0.924258901523332
TN_12_2024-02-11,TN,12,2024-02-11,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-12,TN,12,2024-02-12,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-13,TN,12,2024-02-13,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-14,TN,12,2024-02-14,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-15,TN,12,2024-02-15,3.8426729272933526,4.460260014192283,2.580216829592325,0.28065745751481647,0.9082585601768908
TN_12_2024-02-16,TN,12,2024-02-16,3.865979066926739,4.5760502874142395,2.580216829592325,0.18232155679395462,0.924258901523332
TN_12_2024-02-17,TN,12,2024-02-17,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-18,TN,12,2024-02-18,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-19,TN,12,2024-02-19,4.003507695550324,4.537854478703224,3.193197569817851,0.44831171833416805,0.8919980393051105
TN_12_2024-02-20,TN,12,2024-02-20,3.633895145781177,4.348081978620944,3.0095848404737855,0.5137605982316582,0.9820784724121581
TN_12_2024-02-21,TN,12,2024-02-21,3.9253340194878183,4.450385972187225,2.534490149976828,0.3074846997479606,0.9202827531436926
TN_12_2024-02-22,TN,12,2024-02-22,3.869950229006238,4.477109515920573,2.553343811341229,0.3293037471426004,0.9439058989071285
TN_12_2024-02-23,TN,12,2024-02-23,3.8743211382441345,4.426641427432833,2.533696813957432,0.3784364357202451,0.9282193027394289
TN_12_2024-02-24,TN,12,2024-02-24,3.7848712197676626,4.284000269375321,3.1242089381385103,0.4486172773094714,0.9282193027394289
TN_12_2024-02-25,TN,12,2024-02-25,3.3024814087229974,3.6503984672956546,3.067283110057106,0.5413829619841213,0.8878912573524571
TN_12_2024-02-26,TN,12,2024-02-26,3.3551534431607486,4.205289456173828,3.243979270596544,0.6444042374705805,0.8754687373538999
TN_12_2024-02-27,TN,12,2024-02-27,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-02-28,TN,12,2024-02-28,3.4193646856176043,4.2274175164464625,2.6354795082673745,0.16551443847757338,0.8544153281560676
TN_12_2024-02-29,TN,12,2024-02-29,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-03-01,TN,12,2024-03-01,3.52311998561896,4.321347323862031,2.5352828571130672,0.14842000511827327,0.9783261227936076
